Hierarchy,Identification,Name,Quantity,Unit,Value
1,G.02.04.h,TUBAZIONI IN GHISA SFEROIDALE PER ACQUA POTABILE CON GIUNTO ANTISFILAMENTO SEMPLICE PER BASSE PRESSIONI – DN 300mm,1,m,326.36
1,G.02.04.i,TUBAZIONI IN GHISA SFEROIDALE PER ACQUA POTABILE CON GIUNTO ANTISFILAMENTO SEMPLICE PER BASSE PRESSIONI – DN 350mm,1,m,422.34
1,G.02.04.l,TUBAZIONI IN GHISA SFEROIDALE PER ACQUA POTABILE CON GIUNTO ANTISFILAMENTO SEMPLICE PER BASSE PRESSIONI – DN 400mm,1,m,487.62
1,G.02.04.m,TUBAZIONI IN GHISA SFEROIDALE PER ACQUA POTABILE CON GIUNTO ANTISFILAMENTO SEMPLICE PER BASSE PRESSIONI – DN 450mm,1,m,620.76
1,G.02.04.n,TUBAZIONI IN GHISA SFEROIDALE PER ACQUA POTABILE CON GIUNTO ANTISFILAMENTO SEMPLICE PER BASSE PRESSIONI – DN 500mm,1,m,679.82
1,G.02.04.o,TUBAZIONI IN GHISA SFEROIDALE PER ACQUA POTABILE CON GIUNTO ANTISFILAMENTO SEMPLICE PER BASSE PRESSIONI – DN 600mm,1,m,847.63
1,G.02.05.a,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 80 mm,1,m,148.7
1,G.02.05.b,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 100 mm,1,m,159.56
1,G.02.05.c,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 125 mm,1,m,180.71
1,G.02.05.d,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 150 mm,1,m,194.87
1,G.02.05.e,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 200 mm,1,m,263.7
1,G.02.05.f,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 250 mm,1,m,345.2
1,G.02.05.g,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 300 mm,1,m,437.16
1,G.02.05.h,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 350 mm,1,m,561.02
1,G.02.05.i,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 400 mm,1,m,669
1,G.02.05.l,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 450 mm,1,m,779.14
1,G.02.05.m,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 500 mm,1,m,891.99
1,G.02.05.n,IN GHISA SFEROIDALE PER ACQUEDOTTO PER TERRENI MOLTO AGGRESSIVI con giunto normale DN 600 mm,1,m,1028.1
1,G.02.06.a,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 80 mm,1,m,176.7
1,G.02.06.b,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 100 mm,1,m,189.39
1,G.02.06.c,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 125 mm,1,m,214.07
1,G.02.06.d,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 150 mm,1,m,230.36
1,G.02.06.e,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 200 mm,1,m,312.62
1,G.02.06.f,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 250 mm,1,m,409.05
1,G.02.06.g,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 300 mm,1,m,518.35
1,G.02.06.h,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 350 mm,1,m,665.58
1,G.02.06.i,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 400 mm,1,m,793.78
1,G.02.06.l,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 450 mm,1,m,924.55
1,G.02.06.m,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 500 mm,1,m,1057.9
1,G.02.06.n,TUBAZIONI PER ACQUEDOTTO ANTISFILAMENTO PER BASSE PRESSIONI E TERRENI MOLTO AGGRESSIVI con inserti metallici DN 600 mm,1,m,1219.84
1,G.02.07.01,TI a due bicchieri e diramazione a flangia da DN 60x60 a DN 200x200,1,cad,624.3
1,G.02.07.02,TI a due bicchieri e diramazione a flangia da DN 250x250 a DN 300x300,1,cad,1581.89
1,G.02.07.03,TI a due bicchieri e diramazione a flangia da DN 350x350 a DN 450x450,1,cad,2950.57
1,G.02.07.04,TI a due bicchieri e diramazione a flangia da DN 500x500 a DN 600x600,1,cad,4759.13
1,G.02.07.05,CURVA a due bicchieri 1/4 da DN 60 a DN 200,1,cad,447.95
1,G.02.07.06,CURVA a due bicchieri 1/4 da DN 250 a DN 300,1,cad,870.33
1,G.02.07.07,CURVA a due bicchieri 1/4 da DN 350 a DN 450,1,cad,2645.98
1,G.02.07.08,CURVA a due bicchieri 1/4 da DN 500 a DN 600,1,cad,4616.87
1,G.02.07.09,CURVA a due bicchieri 1/8 da DN 60 a DN 200,1,cad,447.95
1,G.02.07.10,CURVA a due bicchieri 1/8 da DN 250 a DN 300,1,cad,926.69
1,G.02.07.11,CURVA a due bicchieri 1/8 da DN 350 a DN 450,1,cad,2155.63
1,G.02.07.12,CURVA a due bicchieri 1/8 da DN 500 a DN 600,1,cad,3557.95
1,G.02.07.13,CURVA a due bicchieri 1/16 da DN 60 a DN 200,1,cad,447.95
1,G.02.07.14,CURVA a due bicchieri 1/16 da DN 250 a DN 300,1,cad,870.33
1,G.02.07.15,CURVA a due bicchieri 1/16 da DN 350 a DN 450,1,cad,2075.59
1,G.02.07.16,CURVA a due bicchieri 1/16 da DN 500 a DN 600,1,cad,3142.28
1,G.02.07.17,CURVA a due bicchieri 1/32 da DN 60 a DN 200,1,cad,447.95
1,G.02.07.18,CURVA a due bicchieri 1/32 da DN 250 a DN 300,1,cad,870.33
1,G.02.07.19,CURVA a due bicchieri 1/32 da DN 350 a DN 450,1,cad,1865.31
1,G.02.07.20,CURVA a due bicchieri 1/32 da DN 500 a DN 600,1,cad,2441.65
1,G.02.07.21,TI a tre bicchieri da DN 100x100 a DN 200x200,1,cad,867.37
1,G.02.07.22,RIDUZIONE a due bicchieri da DN 80x60 a DN 150x125,1,cad,348.1
1,G.02.07.23,RIDUZIONE a due bicchieri da DN 200x150 a DN 300x250,1,cad,808.05
1,G.02.07.24,RIDUZIONE a due bicchieri da DN 350x300 a DN 450x400,1,cad,1923.6
1,G.02.07.25,RIDUZIONE a due bicchieri da DN 500x450 a DN 600x500,1,cad,3074.43
1,G.02.07.26,MANICOTTI a due bicchieri da DN 60 a DN 150,1,cad,307.23
1,G.02.07.27,MANICOTTI a due bicchieri da DN 200 a DN 250,1,cad,630.79
1,G.02.07.28,MANICOTTI a due bicchieri da DN 300 a DN 350,1,cad,1228.77
1,G.02.07.29,MANICOTTI a due bicchieri da DN 400 a DN 600,1,cad,2532.39
1,G.02.07.30,TAZZA flangia bicchiere da DN 60 a DN 200,1,cad,307
1,G.02.07.31,TAZZA flangia bicchiere da DN 250 a DN 300,1,cad,510.68
1,G.02.07.32,TAZZA flangia bicchiere da DN 350 a DN 400,1,cad,1092.38
1,G.02.07.33,TAZZA flangia bicchiere da DN 450 a DN 600,1,cad,1869.67
1,G.02.08.01,PIATTI di chiusura da DN 80 a DN 200,1,cad,73.3
1,G.02.08.02,PIATTI di chiusura da DN 250 a DN 300,1,cad,422.9
1,G.02.08.03,PIATTI di chiusura da DN 350 a DN 450,1,cad,738.88
1,G.02.08.04,PIATTI di chiusura da DN 500 a DN 600,1,cad,1426.56
1,G.02.08.05,IMBOCCHI da DN 80 a DN 125,1,cad,157.29
1,G.02.08.06,IMBOCCHI da DN 150 a DN 200,1,cad,240.63
1,G.02.08.07,IMBOCCHI da DN 250 a DN 350,1,cad,931.06
1,G.02.08.08,IMBOCCHI da DN 400 a DN 600,1,cad,1676.12
1,G.02.08.09,IMBOCCHI di ancoraggio e di tenuta da DN 200 a DN 250,1,cad,740.38
1,G.02.08.10,IMBOCCHI di ancoraggio e di tenuta da DN 300 a DN 400,1,cad,1489.67
1,G.02.08.11,IMBOCCHI di ancoraggio e di tenuta da DN 450 a DN 600,1,cad,2835.94
1,G.02.08.12,CURVA a due flange 1/4 da DN 80 a DN 200,1,cad,401.04
1,G.02.08.13,CURVA a due flange 1/4 da DN 250 a DN 300,1,cad,1099.51
1,G.02.08.14,CURVA a due flange 1/4 da DN 350 a DN 450,1,cad,3483.47
1,G.02.08.15,CURVA a due flange 1/4 da DN 500 a DN 600,1,cad,5324.9
1,G.02.08.16,CURVA a due flange 1/8 da DN 80 a DN 200,1,cad,353.79
1,G.02.08.17,CURVA a due flange 1/8 da DN 250 a DN 300,1,cad,1095.3
1,G.02.08.18,CURVA a due flange 1/8 da DN 350 a DN 450,1,cad,1960.49
1,G.02.08.19,CURVA a due flange 1/8 da DN 500 a DN 600,1,cad,3444.55
1,G.02.08.20,CURVA a due flange 1/16 da DN 80 a DN 200,1,cad,401.04
1,G.02.08.21,CURVA a due flange 1/16 da DN 250 a DN 300,1,cad,931.13
1,G.02.08.22,CURVA a due flange 1/16 da DN 350 a DN 450,1,cad,1737
1,G.02.08.23,CURVA a due flange 1/16 da DN 500 a DN 600,1,cad,2838.64
1,G.02.08.24,CURVA a due flange 1/32 da DN 80 a DN 200,1,cad,410.15
1,G.02.08.25,CURVA a due flange 1/32 da DN 250 a DN 300,1,cad,839.93
1,G.02.08.26,CURVA a due flange 1/32 da DN 350 a DN 450,1,cad,1502.01
1,G.02.08.27,CURVA a due flange 1/32 da DN 500 a DN 600,1,cad,2240.02
1,G.02.08.28,TI a tre flange da DN 80x80 a DN 125x125,1,cad,299.6
1,G.02.08.29,TI a tre flange da DN 150x150 a DN 200x200,1,cad,501.23
1,G.02.08.30,TI a tre flange da DN 250x250 a DN 300x300,1,cad,1344.17
1,G.02.08.31,TI a tre flange da DN 350x350 a DN 450x450,1,cad,2935.5
1,G.02.08.32,TI a tre flange da DN 500x500 a DN 600x600,1,cad,6572.47
1,G.02.08.33,RIDUZIONI flangiate da DN 80x65 a DN 200x150,1,cad,288.9
1,G.02.08.34,RIDUZIONI flangiate da DN 250x200 a DN 350x300,1,cad,1016.8
1,G.02.08.35,RIDUZIONI flangiate da DN 400x350 a DN 450x400,1,cad,1831.38
1,G.02.08.36,MANICOTTI a due flange da DN 80 a DN 200,1,cad,193.26
1,G.02.08.37,MANICOTTI a due flange da DN 250 a DN 300,1,cad,432.64
1,G.02.08.38,MANICOTTI a due flange da DN 350 a DN 400,1,cad,725.53
1,G.02.08.39,MANICOTTI a due flange da DN 450 a DN 600,1,cad,1732.3
1,G.02.08.40,MANICOTTI di ancoraggio e tenuta da DN 80 a DN 150,1,cad,619.03
1,G.02.08.41,MANICOTTI di ancoraggio e tenuta da DN 200 a DN 300,1,cad,1287.24
1,G.02.08.42,MANICOTTI di ancoraggio e tenuta da DN 350 a DN 450,1,cad,2429.98
1,G.02.08.43,MANICOTTI di ancoraggio e tenuta da DN 500 a DN 600,1,cad,3595.4
1,G.02.08.44,CROCI a quattro flange da DN 80x80 a DN 125x125,1,cad,236.26
1,G.02.08.45,CROCI a quattro flange da DN 150x150 a DN 200x200,1,cad,406.1
1,G.02.08.46,CROCI a quattro flange da DN 250x250 a DN 300x300,1,cad,928.41
1,G.02.08.47,CROCI a quattro flange da DN 350x350 a DN 400x400,1,cad,1785.15
1,G.02.09.01,TI a due bicchieri e diramazione a flangia da DN 80x80 a DN 200x200,1,cad,490.05
1,G.02.09.02,TI a due bicchieri e diramazione a flangia da DN 250x250 a DN 300x300,1,cad,1155.36
1,G.02.09.03,TAZZA flangia bicchiere da DN 80 a DN 200,1,cad,226.42
1,G.02.09.04,TAZZA flangia bicchiere da DN 250 a DN 300,1,cad,452.06
1,G.02.09.05,CURVA a due bicchieri 1/4 da DN 80 a DN 200,1,cad,347.78
1,G.02.09.06,CURVA a due bicchieri 1/4 da DN 250 a DN 300,1,cad,764.73
1,G.02.09.07,CURVA a due bicchieri 1/8 da DN 80 a DN 200,1,cad,347.78
1,G.02.09.08,CURVA a due bicchieri 1/8 da DN 250 a DN 300,1,cad,764.73
1,G.02.09.09,CURVA a due bicchieri 1/16 da DN 80 a DN 200,1,cad,347.78
1,G.02.09.10,CURVA a due bicchieri 1/16 da DN 250 a DN 300,1,cad,764.73
1,G.02.09.11,CURVA a due bicchieri 1/32 da DN 80 a DN 200,1,cad,347.78
1,G.02.09.12,CURVA a due bicchieri 1/32 da DN 250 a DN 300,1,cad,764.73
1,G.02.09.13,TI a tre bicchieri da DN 80x80 a DN 200x200,1,cad,595.74
1,G.02.09.14,RIDUZIONE a due bicchieri da DN 80x60 a DN 150x125,1,cad,316.87
1,G.02.09.15,RIDUZIONE a due bicchieri da DN 200x100 a DN 250x150,1,cad,592.75
1,G.02.09.16,RIDUZIONE a due bicchieri da DN 250x200 a DN 300x250,1,cad,778.57
1,G.02.10.01,TI a due bicchieri e diramazione a flangia da DN 150x100 a DN 200x150,1,cad,524.62
1,G.02.10.02,TI a due bicchieri e diramazione a flangia da DN 250x100 a DN 300x250,1,cad,980.49
1,G.02.10.03,TI a due bicchieri e diramazione a flangia da DN 400x200 a DN 400x300,1,cad,1992.65
1,G.02.10.04,TI a due bicchieri e diramazione a flangia da DN 500x300 a DN 600x500,1,cad,2921.78
1,G.02.10.05,TAZZA flangia bicchiere da DN 100 a DN 200,1,cad,455.35
1,G.02.10.06,TAZZA flangia bicchiere da DN 250 a DN 300,1,cad,668.94
1,G.02.10.07,TAZZA flangia bicchiere DN 400,1,cad,1561.09
1,G.02.10.08,TAZZA flangia bicchiere DN 500,1,cad,3107.89
1,G.02.10.09,TAZZA flangia bicchiere DN 600,1,cad,3542.11
1,G.02.10.10,CURVA a due bicchieri 1/4 da DN 100 a DN 200,1,cad,536.76
1,G.02.10.11,CURVA a due bicchieri 1/4 da DN 250 a DN 300,1,cad,1053.88
1,G.02.10.12,CURVA a due bicchieri 1/4 DN 400,1,cad,2850.2
1,G.02.10.13,CURVA a due bicchieri 1/4 DN 500,1,cad,4729.7
1,G.02.10.14,CURVA a due bicchieri 1/4 DN 600,1,cad,7146.66
1,G.02.10.15,CURVA a due bicchieri 1/8 da DN 100 a DN 200,1,cad,471.35
1,G.02.10.16,CURVA a due bicchieri 1/8 da DN 250 a DN 300,1,cad,996.36
1,G.02.10.17,CURVA a due bicchieri 1/8 DN 400,1,cad,2227.39
1,G.02.10.18,CURVA a due bicchieri 1/8 DN 500,1,cad,3947.55
1,G.02.10.19,CURVA a due bicchieri 1/8 DN 600,1,cad,5555.21
1,G.02.10.20,CURVA a due bicchieri 1/12 da DN 100 a DN 200,1,cad,489.01
1,G.02.10.21,CURVA a due bicchieri 1/12 da DN 250 a DN 300,1,cad,935.47
1,G.02.10.22,CURVA a due bicchieri 1/12 DN 400,1,cad,2076.57
1,G.02.10.23,CURVA a due bicchieri 1/12 DN 500,1,cad,2550.11
1,G.02.10.24,CURVA a due bicchieri 1/12 DN 600,1,cad,5089.5
1,G.02.10.25,CURVA a due bicchieri 1/16 da DN 100 a DN 200,1,cad,457.35
1,G.02.10.26,CURVA a due bicchieri 1/16 da DN 250 a DN 300,1,cad,909.2
1,G.02.10.27,CURVA a due bicchieri 1/16 DN 400,1,cad,1966.88
1,G.02.10.28,CURVA a due bicchieri 1/16 DN 500,1,cad,2965.17
1,G.02.10.29,CURVA a due bicchieri 1/16 DN 600,1,cad,4748.69
1,G.02.10.30,CURVA a due bicchieri 1/32 da DN 100 a DN 200,1,cad,451.08
1,G.02.10.31,CURVA a due bicchieri 1/32 da DN 250 a DN 300,1,cad,897.06
1,G.02.10.32,CURVA a due bicchieri 1/32 DN 400,1,cad,1823.7
1,G.02.10.33,CURVA a due bicchieri 1/32 DN 500,1,cad,2214.95
1,G.02.10.34,CURVA a due bicchieri 1/32 DN 600,1,cad,4524.47
1,G.02.10.35,TI a tre bicchieri da DN 100x100 a DN 200x200,1,cad,1028.89
1,G.02.10.36,TI a tre bicchieri da DN 250x250 a DN 300x300,1,cad,1730.73
1,G.02.11.a,FORNITURA E POSA TUBAZIONI IN GHISA SFEROIDALE PER ACQUEDOTTO CON GIUNTO ANTISFILAMENTO PER ALTE PRESSIONI con cordone saldato DN 100 mm,1,m,139.85
1,G.02.11.b,FORNITURA E POSA TUBAZIONI IN GHISA SFEROIDALE PER ACQUEDOTTO CON GIUNTO ANTISFILAMENTO PER ALTE PRESSIONI con cordone saldato DN 125 mm,1,m,180.65
1,G.02.11.c,FORNITURA E POSA TUBAZIONI IN GHISA SFEROIDALE PER ACQUEDOTTO CON GIUNTO ANTISFILAMENTO PER ALTE PRESSIONI con cordone saldato DN 150 mm,1,m,196.78
1,G.02.11.d,FORNITURA E POSA TUBAZIONI IN GHISA SFEROIDALE PER ACQUEDOTTO CON GIUNTO ANTISFILAMENTO PER ALTE PRESSIONI con cordone saldato DN 200 mm,1,m,249.84
1,G.02.11.e,FORNITURA E POSA TUBAZIONI IN GHISA SFEROIDALE PER ACQUEDOTTO CON GIUNTO ANTISFILAMENTO PER ALTE PRESSIONI con cordone saldato DN 250 mm,1,m,324.77
1,G.02.11.f,FORNITURA E POSA TUBAZIONI IN GHISA SFEROIDALE PER ACQUEDOTTO CON GIUNTO ANTISFILAMENTO PER ALTE PRESSIONI con cordone saldato DN 300 mm,1,m,398.32
1,G.02.11.g,FORNITURA E POSA TUBAZIONI IN GHISA SFEROIDALE PER ACQUEDOTTO CON GIUNTO ANTISFILAMENTO PER ALTE PRESSIONI con cordone saldato DN 350 mm,1,m,581.38
1,G.02.11.h,FORNITURA E POSA TUBAZIONI IN GHISA SFEROIDALE PER ACQUEDOTTO CON GIUNTO ANTISFILAMENTO PER ALTE PRESSIONI con cordone saldato DN 400 mm,1,m,622.7
1,G.02.11.i,FORNITURA E POSA TUBAZIONI IN GHISA SFEROIDALE PER ACQUEDOTTO CON GIUNTO ANTISFILAMENTO PER ALTE PRESSIONI con cordone saldato DN 450 mm,1,m,820.44
1,G.02.11.l,FORNITURA E POSA TUBAZIONI IN GHISA SFEROIDALE PER ACQUEDOTTO CON GIUNTO ANTISFILAMENTO PER ALTE PRESSIONI con cordone saldato DN 500 mm,1,m,858.71
1,G.02.11.m,FORNITURA E POSA TUBAZIONI IN GHISA SFEROIDALE PER ACQUEDOTTO CON GIUNTO ANTISFILAMENTO PER ALTE PRESSIONI con cordone saldato DN 600 mm,1,m,1116.18
1,G.02.13.a,FORNITURA E POSA DI TUBAZIONI IN PEAD PE80 PN 5 DN 160 mm,1,m,35.54
1,G.02.13.b,FORNITURA E POSA DI TUBAZIONI IN PEAD PE80 PN 5 DN 180 mm,1,m,40.85
1,G.02.13.c,FORNITURA E POSA DI TUBAZIONI IN PEAD PE80 PN 5 DN 200 mm,1,m,47.32
1,G.02.13.d,FORNITURA E POSA DI TUBAZIONI IN PEAD PE80 PN 5 DN 225 mm,1,m,56.11
1,G.02.13.e,FORNITURA E POSA DI TUBAZIONI IN PEAD PE80 PN 5 DN 250 mm,1,m,69.53
1,G.02.13.f,FORNITURA E POSA DI TUBAZIONI IN PEAD PE80 PN 5 DN 280 mm,1,m,82.96
1,G.02.13.g,FORNITURA E POSA DI TUBAZIONI IN PEAD PE80 PN 5 DN 315 mm,1,m,102.72
1,G.02.13.h,FORNITURA E POSA DI TUBAZIONI IN PEAD PE80 PN 5 DN 355 mm,1,m,129.33
1,G.02.13.i,FORNITURA E POSA DI TUBAZIONI IN PEAD PE80 PN 5 DN 400 mm,1,m,158.83
1,G.02.14.a,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 63 mm,1,m,16.73
1,G.02.14.b,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 75 mm,1,m,17.59
1,G.02.14.c,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 90 mm,1,m,20.81
1,G.02.14.d,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 110 mm,1,m,28.1
1,G.02.14.e,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 125 mm,1,m,33.17
1,G.02.14.f,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 140 mm,1,m,39.29
1,G.02.14.g,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 160 mm,1,m,47.13
1,G.02.14.h,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 180 mm,1,m,64.76
1,G.02.14.i,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 200 mm,1,m,67.33
1,G.02.14.l,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 225 mm,1,m,86.76
1,G.02.14.m,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 250 mm,1,m,98.46
1,G.02.14.n,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 280 mm,1,m,120.45
1,G.02.14.o,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 315 mm,1,m,150.97
1,G.02.14.p,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 355 mm,1,m,199.27
1,G.02.14.q,FORNITURA E POSA TUBAZIONI IN POLIETILENE PN 8 DENSITA' SIGMA 63 PN 8 DN 400 mm,1,m,224.75
1,G.02.15.a,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 50 mm",1,m,14.37
1,G.02.15.b,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 63 mm",1,m,17.49
1,G.02.15.c,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 75 mm",1,m,21.24
1,G.02.15.d,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 90 mm",1,m,26.6
1,G.02.15.e,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 110 mm",1,m,36.78
1,G.02.15.f,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 125 mm",1,m,43.88
1,G.02.15.g,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 140 mm",1,m,52.37
1,G.02.15.h,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 160 mm",1,m,60.23
1,G.02.15.i,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 180 mm",1,m,79.26
1,G.02.15.l,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 200 mm",1,m,88.14
1,G.02.15.m,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 225 mm",1,m,121.93
1,G.02.15.n,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 250 mm",1,m,129.99
1,G.02.15.o,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 280 mm",1,m,154.75
1,G.02.15.p,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 315 mm",1,m,201.88
1,G.02.15.q,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 355 mm",1,m,262.1
1,G.02.15.r,"FORNITURA E POSA TUBAZIONI IN PEAD PE 80 PN 12,5 DENSITA' SIGMA 63 PN 12.5 DN 400 mm",1,m,338.77
1,G.02.16.a,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 50 mm,1,m,15.8
1,G.02.16.b,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 63 mm,1,m,19.66
1,G.02.16.c,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 75 mm,1,m,24.12
1,G.02.16.d,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 90 mm,1,m,30.62
1,G.02.16.e,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 110 mm,1,m,43.13
1,G.02.16.f,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 125 mm,1,m,52.82
1,G.02.16.g,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 140 mm,1,m,63.84
1,G.02.16.h,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 160 mm,1,m,83.92
1,G.02.16.i,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 180 mm,1,m,102.32
1,G.02.16.l,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 200 mm,1,m,123.35
1,G.02.16.m,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 225 mm,1,m,152.1
1,G.02.16.n,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 250 mm,1,m,184.19
1,G.02.16.o,FORNITURA E POSA DI TUBAZIONI IN POLIETILENE DENSITA' SIGMA 63 PN 25 DN 280 mm,1,m,227.01
